ID,Predicted y values
3610,109.21686
3612,101.30569
3614,96.02107
3615,98.7333
3617,115.832695
3618,122.681946
3619,109.854
3620,118.60957
3621,84.34555
3625,84.56114
3626,115.09696
3630,104.908554
3631,112.282
3632,102.36245
3633,90.1573
3634,114.03845
3637,124.42805
3639,93.621124
3640,102.14334
3641,86.905106
3644,116.85972
3645,100.201355
3646,100.21831
3647,88.58002
3648,101.14199
3653,103.84838
3654,94.90295
3655,98.39763
3659,96.79473
3660,99.85048
3662,111.97768
3666,85.244446
3668,90.727615
3671,106.487625
3673,87.139595
3674,101.73871
3675,94.61414
3681,109.70653
3682,121.54302
3686,111.2809
3687,98.680855
3692,62.89154
3695,109.895355
3696,124.48818
3699,104.96748
3705,115.955345
3707,79.007515
3708,106.99929
3709,114.64553
3710,100.95485
3712,89.67442
3715,112.16541
3716,86.99715
3720,112.23943
3722,79.007515
3726,112.45299
3728,90.40574
3729,107.50418
3731,95.636314
3735,115.26569
3736,105.74379
3739,104.633865
3741,122.152466
3743,111.22089
3744,99.20616
3745,109.90568
3746,94.94721
3751,106.66461
3753,92.37651
3760,110.82847
3761,94.56598
3762,119.19118
3763,98.524994
3765,88.80071
3768,112.79185
3769,90.6023
3770,108.122345
3773,125.18688
3774,91.94907
3776,96.950195
3778,92.071205
3779,103.33487
3780,98.74658
3781,110.63594
3782,91.88763
3783,111.11782
3784,97.12169
3786,108.09461
3789,111.15212
3790,103.172005
3793,110.20401
3795,109.18182
3797,88.6682
3798,116.11143
3800,120.675255
3804,99.549065
3810,99.565384
3815,117.57966
3816,99.549065
3818,100.96919
3824,107.72597
3828,98.392845
3830,115.60201
3831,100.77324
3832,73.16311
3834,114.10101
3835,84.16886
3836,117.2034
3838,107.84752
3839,113.743416
3840,135.6285
3845,91.83629
3846,112.35529
3847,97.30745
3849,77.19663
3853,110.79633
3855,116.09704
3856,100.756065
3864,71.24635
3865,95.14944
3866,114.15094
3867,78.50184
3868,120.675255
3869,96.22665
3871,86.5419
3875,96.96179
3876,91.03924
3878,90.66809
3879,117.37007
3881,120.675255
3883,104.77392
3884,112.16839
3886,125.38346
3890,94.77292
3893,102.79418
3897,114.8588
3901,99.97122
3902,113.89658
3913,96.898445
3914,89.4921
3916,94.528496
3917,111.42771
3924,104.73603
3925,100.25221
3928,90.65157
3929,115.19276
3932,85.78814
3933,108.56891
3934,64.76357
3935,97.48566
3936,92.75919
3937,112.94221
3938,76.744484
3939,109.09038
3943,97.789986
3944,103.00751
3945,110.9544
3946,104.15932
3947,117.3741
3948,98.43903
3949,106.478874
3950,92.68454
3951,106.43709
3952,95.6362
3953,125.388275
3961,111.65184
3962,97.0964
3966,101.39712
3967,117.227585
3968,95.42229
3969,109.16993
3970,87.28734
3971,106.21668
3973,90.47367
3974,105.830734
3975,108.248566
3977,100.48614
3979,126.30634
3985,124.330376
3986,100.37144
3988,107.457794
3991,96.786095
3992,93.91428
3993,88.35555
3994,93.49487
3995,112.27667
4005,109.84529
4007,91.51172
4008,119.64713
4009,101.012115
4010,129.7923
4011,67.322
4012,89.89718
4013,115.341194
4015,115.19217
4016,116.185715
4018,108.60436
4025,101.850044
4026,115.22927
4028,107.32988
4029,93.58984
4031,88.55131
4032,117.965775
4033,101.80748
4034,105.610794
4037,84.81808
4038,101.17621
4039,95.65298
4041,93.81036
4042,111.77981
4043,98.55188
4044,108.56891
4045,89.048615
4046,113.219315
4047,100.4651
4048,107.653206
4049,101.18873
4051,91.80237
4052,106.28876
4058,99.81105
4062,103.53756
4064,104.11892
4067,88.95771
4068,79.83968
4070,90.82796
4072,112.12745
4074,129.3086
4075,81.200294
4076,108.48917
4077,93.33849
4078,111.40382
4080,108.56891
4082,118.610794
4085,91.46972
4086,108.27999
4088,115.22927
4089,85.73634
4092,81.11607
4094,92.37624
4095,106.0195
4096,107.01435
4097,117.40265
4102,93.17714
4105,113.32438
4107,114.78845
4111,98.8625
4112,110.80911
4113,99.18969
4114,100.7683
4115,93.43126
4116,109.56144
4117,99.27629
4118,92.931404
4119,110.79155
4120,94.95628
4122,80.96235
4125,96.8373
4126,119.14539
4129,116.6504
4134,110.62656
4137,90.83611
4141,96.93426
4142,89.68607
4144,100.33064
4145,104.73603
4146,93.77744
4150,93.884254
4151,80.883736
4154,88.95771
4156,92.36065
4157,114.10798
4159,116.185715
4160,89.24697
4161,106.15518
4168,92.86556
4171,100.75777
4172,112.54342
4173,94.10616
4175,95.05216
4176,108.56891
4177,100.33064
4178,93.428474
4179,101.43851
4181,117.56283
4183,93.58984
4184,113.0874
4185,89.45671
4186,107.74724
4188,102.32675
4190,116.20586
4192,88.16103
4193,109.60075
4194,112.25248
4195,105.54613
4196,77.05627
4202,100.33333
4203,98.555244
4208,101.54785
4209,113.57041
4210,89.20855
4211,110.36232
4212,122.98227
4214,112.01986
4215,87.773285
4216,123.07699
4217,96.45432
4219,107.77025
4222,112.94221
4224,99.14548
4231,101.10935
4232,93.58984
4234,75.7826
4236,100.33064
4237,98.053406
4240,94.67402
4242,101.80269
4243,98.24828
4247,96.877495
4248,118.534294
4249,95.61627
4254,102.22723
4263,94.604034
4265,116.894
4267,100.1778
4268,110.04714
4271,115.11444
4272,96.24636
4273,115.24701
4274,92.97504
4276,90.774376
4278,93.382195
4280,99.007256
4281,119.112885
4283,90.49532
4284,127.65048
4285,92.75535
4286,108.10578
4287,85.06579
4288,109.289185
4289,91.84499
4290,74.65872
4293,87.80778
4296,108.52898
4297,89.35035
4299,90.97324
4303,111.53159
4310,91.47839
4312,103.21795
4318,98.135864
4320,104.23244
4322,96.13787
4323,115.80976
4325,97.89837
4326,109.87978
4328,103.79581
4330,109.96746
4332,101.370865
4333,95.680214
4335,97.824585
4336,104.67057
4338,101.96938
4341,92.76387
4342,110.47615
4344,100.988266
4347,94.57243
4348,114.40339
4351,100.28293
4352,90.720955
4353,114.759186
4355,102.03082
4356,86.813965
4359,93.1189
4360,93.503975
4361,99.80702
4364,146.79483
4365,114.74121
4368,107.55518
4372,89.29632
4374,84.55082
4376,103.09423
4377,115.18756
4380,94.5182
4383,106.97337
4384,93.382195
4385,111.16232
4389,80.367035
4391,86.559525
4392,117.644905
4393,96.07974
4395,85.20701
4396,109.358505
4398,112.75353
4399,99.70202
4401,96.63735
4406,99.89877
4408,101.90574
4412,114.40339
4415,103.09831
4418,109.22776
4419,84.55082
4420,74.650345
4422,108.37461
4423,84.55082
4425,88.25307
4428,110.47803
4431,113.87204
4434,95.647995
4436,95.63608
4437,100.553406
4439,115.77558
4440,95.17278
4441,110.23156
4444,88.05929
4445,110.56827
4446,96.0268
4447,124.33535
4452,103.81052
4456,112.96248
4457,90.05322
4458,112.94821
4460,86.813965
4461,112.64409
4462,95.15918
4465,96.93696
4466,122.50661
4468,87.25781
4469,103.96828
4472,102.91734
4475,90.95481
4478,85.32324
4479,118.18788
4480,94.41261
4483,71.90406
4484,90.71688
4485,111.51862
4486,87.28734
4488,99.54256
4489,113.25141
4490,95.681244
4491,102.73385
4492,94.76702
4493,100.77345
4494,96.73707
4495,100.560425
4498,77.36507
4499,96.61132
4500,97.57847
4503,117.587006
4505,103.270676
4506,95.043625
4507,102.4429
4508,98.135864
4510,114.27324
4511,95.27739
4513,91.954895
4516,80.1525
4519,88.52795
4521,91.9926
4531,105.433914
4532,84.937065
4533,91.524864
4534,111.263855
4536,98.135864
4537,90.05322
4539,91.129616
4542,91.12346
4545,82.08486
4549,92.02372
4551,98.77362
4554,108.66262
4556,109.26051
4559,115.361336
4561,107.52108
4562,113.553535
4566,110.03855
4569,95.04226
4570,109.358505
4573,89.35713
4574,95.40159
4575,101.198814
4577,92.65635
4578,108.312225
4580,107.51759
4582,95.129616
4583,108.37461
4585,92.76097
4587,98.135864
4595,99.32793
4596,104.66562
4601,110.25599
4602,123.250275
4603,91.02716
4605,112.22668
4606,97.95578
4607,102.36152
4608,101.03437
4610,104.974625
4613,105.720924
4617,96.72691
4618,107.76237
4619,87.998215
4620,93.68097
4622,94.214615
4625,86.813965
4626,98.135864
4627,102.56682
4629,90.97829
4631,89.42117
4633,98.135864
4634,107.89164
4635,92.95468
4639,96.858055
4640,105.71351
4642,105.92485
4644,102.74647
4646,98.135864
4647,96.80536
4648,70.20964
4649,95.85714
4650,106.721634
4655,92.02372
4660,86.365295
4661,111.47557
4662,97.641975
4663,110.35181
4665,96.45452
4666,120.659706
4667,101.588486
4668,90.72664
4670,97.68279
4671,96.82541
4672,90.022575
4673,99.816414
4675,102.80141
4676,102.2804
4677,110.17064
4680,90.03158
4682,109.48041
4683,113.02376
4685,114.40339
4686,88.3434
4688,115.89842
4690,104.560394
4692,111.60164
4693,106.42966
4697,95.5691
4700,99.42987
4702,106.2206
4707,115.52239
4708,90.23955
4710,94.81092
4716,88.914665
4717,99.69955
4718,96.565414
4720,91.71609
4721,92.09673
4723,91.33301
4726,114.04468
4727,89.338295
4729,93.8407
4731,83.41581
4732,113.122444
4735,107.04679
4736,97.74705
4737,101.9391
4738,105.17171
4739,109.97463
4744,111.0442
4747,99.93292
4749,107.39075
4750,90.23955
4752,107.513466
4755,93.95478
4756,107.65777
4757,114.884674
4758,91.07436
4759,104.404755
4763,102.63962
4764,102.16721
4765,108.13429
4766,83.07301
4767,110.30755
4769,108.58062
4770,99.565414
4771,70.22706
4772,97.108604
4774,109.64052
4776,112.085
4777,118.194275
4778,96.560295
4780,91.5561
4784,90.094505
4786,96.631454
4787,72.63105
4788,97.963806
4789,107.513466
4791,110.09448
4792,87.75722
4795,110.56319
4796,98.5808
4803,86.727394
4805,94.49276
4807,87.78042
4809,90.970894
4816,99.79165
4817,77.072876
4818,88.817116
4820,91.83999
4821,90.51237
4823,106.29794
4824,92.46048
4825,120.63151
4829,95.88619
4830,100.41991
4831,109.01305
4833,103.95283
4836,109.042046
4837,115.89842
4838,90.8325
4840,91.67677
4841,81.26483
4842,90.62069
4843,112.94921
4844,91.36962
4849,105.76184
4851,85.34259
4852,97.43359
4858,100.26428
4860,100.41991
4863,110.41864
4864,89.33188
4865,118.548744
4867,113.59669
4868,88.54163
4869,104.65216
4873,89.42299
4875,97.72893
4876,105.74489
4877,97.4397
4878,112.95739
4880,73.45235
4886,109.93644
4888,114.51401
4889,100.69727
4890,126.22533
4893,94.48296
4895,94.94952
4896,104.631584
4899,87.66946
4901,103.28939
4902,117.606705
4903,92.50813
4904,107.513466
4910,106.88506
4912,93.32157
4915,99.552666
4916,110.37568
4917,96.22931
4920,97.108604
4927,105.143456
4928,91.71188
4931,107.531815
4934,94.08837
4936,93.527275
4939,114.43955
4942,119.69139
4943,108.74746
4944,107.503265
4945,94.59591
4947,115.404144
4948,102.80888
4951,91.08775
4952,107.513466
4953,76.66787
4956,92.50813
4957,114.24149
4958,110.775024
4960,87.25486
4968,88.1162
4969,81.11592
4971,124.4985
4973,115.69551
4975,112.5909
4976,90.66931
4978,96.05165
4979,119.42706
4982,92.09136
4983,115.68124
4984,102.00444
4985,116.4905
4986,82.81464
4987,117.42976
4988,92.41723
4994,99.22617
4995,92.085434
5002,101.403046
5004,88.40475
5005,99.98649
5006,99.62357
5007,94.88655
5009,106.689224
5011,115.69551
5014,87.30501
5015,103.71225
5018,114.451004
5019,109.3595
5020,84.71333
5021,111.297775
5022,94.16829
5023,90.41113
5025,99.73297
5032,93.26779
5034,91.21111
5036,95.99435
5038,81.93756
5039,95.47788
5046,102.91145
5049,109.3595
5051,94.72571
5052,91.1736
5053,109.64052
5054,97.47723
5055,93.677475
5057,87.50116
5059,98.34296
5062,98.51238
5063,109.25263
5065,115.757
5069,91.94195
5071,101.93112
5074,111.470985
5075,92.97755
5076,113.58576
5077,76.10088
5079,106.660194
5080,99.485954
5081,112.624985
5083,110.280205
5088,99.52238
5089,92.7901
5093,130.03908
5094,104.63964
5095,93.00497
5099,96.73581
5101,109.023575
5103,101.27807
5104,89.79363
5105,115.877975
5107,104.31788
5108,113.10888
5109,99.06359
5111,108.89072
5112,112.99333
5113,102.96219
5114,117.02461
5115,89.31804
5118,97.15938
5122,97.81867
5123,80.077225
5125,107.32856
5127,105.57303
5128,101.00439
5129,117.44237
5132,99.68618
5134,93.44934
5135,93.38562
5137,112.176056
5142,89.18383
5143,108.52086
5144,106.03448
5148,92.25731
5149,88.589195
5150,106.61529
5154,75.98443
5155,91.87865
5159,101.61922
5164,89.94461
5165,118.80714
5166,104.3861
5167,120.3333
5169,90.471695
5171,93.833084
5172,109.07183
5176,90.1587
5184,125.79329
5185,70.65108
5186,105.36789
5188,108.61973
5189,117.54961
5190,97.78578
5191,118.80714
5193,111.84516
5196,96.339005
5199,90.405754
5200,104.90535
5203,92.33681
5204,110.236084
5205,90.09988
5207,106.598236
5208,99.45334
5212,108.15413
5214,95.82052
5218,92.7821
5220,91.92309
5222,93.45176
5224,97.66074
5225,98.053406
5227,112.56453
5229,115.63272
5232,93.12281
5233,109.74293
5234,85.484856
5237,108.28467
5239,143.98656
5240,94.23153
5241,109.68149
5244,87.19097
5248,115.732704
5251,96.778206
5253,87.93171
5255,94.2744
5256,92.72759
5257,97.6778
5259,95.45532
5260,113.134186
5266,94.06331
5268,97.57105
5275,114.01245
5276,109.207565
5277,100.71888
5279,98.667564
5280,100.407555
5281,88.03023
5283,102.80538
5284,86.0
5285,92.42688
5286,108.393074
5287,91.22246
5289,108.68329
5290,111.84516
5292,99.65333
5293,100.19085
5294,104.16462
5297,95.34899
5299,104.22389
5302,92.34723
5305,78.13654
5306,94.96684
5308,89.42347
5309,99.96018
5310,97.59808
5312,105.5526
5316,108.48591
5317,100.485794
5319,72.58149
5320,97.726074
5323,95.19861
5329,114.58466
5331,113.03382
5334,112.181114
5336,110.82739
5338,98.063225
5341,94.61113
5345,89.83496
5348,88.50685
5349,101.96782
5355,110.11463
5356,95.22019
5360,93.54079
5362,115.504875
5364,115.47554
5366,105.30142
5367,90.68044
5368,95.05332
5370,89.7641
5371,74.076324
5373,106.19665
5375,108.28467
5376,96.91037
5378,114.54348
5379,98.09162
5383,88.75503
5384,106.22718
5389,101.68632
5391,70.86863
5393,103.3644
5395,107.92956
5397,109.11665
5398,97.64076
5399,102.0137
5401,118.2786
5402,86.987816
5403,111.24445
5404,90.875175
5407,77.05627
5408,92.14917
5413,93.33385
5414,90.92966
5417,90.58495
5418,99.65333
5420,111.41501
5421,96.51896
5424,79.665474
5425,110.236084
5426,98.972916
5429,110.64504
5431,91.25882
5437,101.74057
5440,91.8882
5444,115.9459
5446,112.26503
5447,95.56537
5451,106.544495
5452,96.3054
5455,85.484856
5456,98.62462
5458,87.37764
5459,110.151566
5460,98.116875
5462,94.21836
5463,111.358505
5464,91.05617
5465,121.39559
5466,97.47438
5467,104.35626
5468,102.37875
5469,111.146
5472,91.56143
5474,99.43533
5475,112.51917
5476,94.334724
5479,99.74933
5480,105.54558
5482,114.77907
5485,85.80364
5486,131.28824
5488,82.85407
5495,115.63272
5496,91.964066
5497,111.63037
5499,115.575035
5503,99.003876
5504,92.861626
5507,98.625374
5509,95.84713
5511,108.612366
5512,105.89085
5516,110.96686
5517,99.550995
5518,104.1665
5521,102.67473
5522,100.293396
5527,96.14987
5528,92.06902
5529,133.19177
5532,101.83081
5533,111.57814
5535,110.69066
5536,96.18185
5540,92.62877
5547,97.34737
5548,113.56262
5550,77.81341
5551,92.45172
5554,112.50277
5555,120.68492
5559,117.59751
5560,85.73707
5561,115.60865
5562,90.78606
5563,107.11102
5565,80.92211
5566,102.36266
5567,102.02934
5568,91.69525
5572,89.07373
5574,93.10402
5576,93.70318
5579,127.107544
5580,97.10859
5581,82.45782
5583,89.33467
5584,104.86658
5586,105.76024
5587,86.51527
5589,104.80137
5591,97.37039
5592,93.88937
5593,117.04252
5594,93.75231
5595,71.333534
5596,107.369385
5597,110.24848
5598,114.84688
5599,102.67459
5602,105.142525
5603,93.75231
5605,97.08046
5607,88.42322
5608,112.40876
5609,98.59481
5610,89.6538
5612,96.09374
5613,119.96034
5614,82.15313
5616,102.35128
5621,89.36816
5623,97.75827
5628,107.20141
5629,88.812836
5631,97.05977
5633,94.773994
5638,99.90371
5639,97.48875
5640,115.37901
5645,92.70556
5646,81.13949
5649,112.49489
5653,107.041245
5655,118.86624
5656,97.99036
5658,98.98796
5662,122.792725
5663,94.03039
5667,94.29407
5670,102.67459
5671,101.39464
5672,100.2263
5673,99.46662
5674,96.45204
5675,100.44653
5676,85.87401
5679,103.01727
5683,110.55838
5687,94.8984
5688,78.88329
5690,88.17919
5691,124.80634
5692,91.46109
5693,101.6748
5694,91.30049
5697,112.72721
5698,95.24683
5699,106.33097
5704,102.13573
5707,103.01727
5709,111.689926
5710,95.7867
5714,93.24428
5718,86.72922
5721,96.9931
5723,88.288345
5724,108.0088
5725,89.60321
5726,119.867775
5729,97.5809
5730,94.72191
5731,95.20848
5733,106.13066
5736,87.020004
5741,94.620346
5745,110.35196
5747,104.18666
5748,108.19559
5750,107.703995
5751,93.57092
5752,93.61911
5754,87.468346
5755,104.42283
5757,90.65431
5758,110.854576
5760,104.48684
5762,98.25751
5766,113.74119
5768,97.50508
5769,109.94606
5770,101.33312
5771,109.523964
5772,96.7097
5773,103.63376
5774,87.69586
5776,89.682144
5777,106.33097
5778,90.385796
5780,93.92429
5782,83.89486
5783,115.069954
5784,100.41991
5786,102.09837
5788,92.1495
5789,109.54187
5790,90.346725
5791,97.957
5793,105.88526
5794,95.3156
5796,116.47672
5797,94.86088
5801,98.15352
5803,94.8984
5804,111.52106
5805,96.36971
5806,73.978325
5808,112.48253
5813,94.94719
5815,96.996414
5816,106.07592
5822,92.52373
5823,116.1373
5825,117.96482
5827,109.684235
5829,101.39464
5830,103.85929
5831,110.74809
5832,104.877335
5833,112.48253
5837,109.64203
5838,96.60442
5839,93.57357
5842,115.37901
5844,102.96965
5845,100.04074
5846,97.34834
5848,77.69963
5850,98.61694
5851,91.57496
5853,97.50508
5854,101.77723
5858,115.37901
5860,104.79127
5864,93.40287
5866,100.86467
5867,103.01727
5868,88.27927
5869,109.0367
5870,93.87115
5871,109.773094
5874,116.81467
5876,112.56755
5877,89.42526
5878,83.74951
5879,107.50772
5880,109.27518
5884,89.67726
5886,105.68514
5890,87.110405
5896,80.776794
5897,96.748276
5898,97.50508
5901,98.21205
5903,106.12765
5906,89.6538
5908,111.64276
5909,89.265205
5910,119.96034
5911,96.79623
5912,113.56907
5914,116.81467
5919,106.91217
5924,96.9714
5926,88.958115
5929,109.05315
5930,83.80017
5932,93.08381
5933,108.67336
5934,92.16336
5935,108.88983
5936,97.44779
5937,107.38493
5938,98.22596
5939,103.991325
5942,104.379906
5943,86.35563
5944,104.29124
5946,105.64291
5951,94.47785
5953,105.16249
5954,95.268654
5957,102.85221
5961,104.10117
5962,118.74937
5964,64.79005
5965,99.78562
5968,112.94844
5969,101.81003
5974,93.43898
5975,112.043015
5978,69.414505
5981,100.08267
5982,111.85996
5983,111.88154
5989,120.53996
5991,87.37426
5992,93.15258
5995,95.74089
5996,108.4889
5997,103.2105
5998,97.484856
5999,78.64984
6001,111.64967
6002,90.45793
6003,105.358475
6004,95.268654
6006,108.914
6007,93.30366
6011,98.44659
6012,100.802536
6014,96.79623
6015,96.81861
6016,94.30407
6017,109.43791
6018,107.12807
6024,91.886
6025,111.94746
6026,112.45001
6028,100.50205
6029,76.280075
6030,82.96421
6036,112.94844
6040,96.36971
6041,115.28295
6042,94.80508
6044,108.900055
6045,98.32579
6047,102.81681
6048,95.60315
6049,115.60848
6051,114.89708
6052,103.40874
6053,86.64723
6054,110.38241
6058,105.61658
6059,92.16103
6062,100.01929
6063,118.21232
6064,104.8685
6065,96.36971
6067,99.96134
6068,111.11324
6070,109.070946
6071,89.046135
6072,108.05684
6080,108.05684
6081,82.61001
6084,110.646164
6087,93.176926
6089,106.58338
6092,108.05684
6094,90.160355
6095,109.886406
6097,116.78818
6100,92.49042
6104,111.28932
6105,91.34202
6106,111.7625
6107,77.372314
6108,86.72207
6109,108.05684
6110,84.69341
6114,108.05684
6116,96.82481
6117,102.094124
6118,92.25567
6123,110.06744
6125,109.42802
6128,103.165375
6130,97.727066
6132,111.81779
6137,74.52932
6139,107.91762
6140,96.18322
6141,107.02819
6142,112.069595
6144,96.56479
6145,92.07257
6146,85.98525
6149,89.97654
6156,93.47099
6159,109.420555
6160,96.18322
6162,99.499825
6164,114.70692
6165,88.89938
6168,75.518974
6169,112.48253
6170,105.81745
6171,115.16015
6172,88.84765
6173,110.315254
6176,97.26855
6177,93.35007
6178,104.846405
6180,89.51475
6181,100.1365
6182,99.5955
6185,89.65832
6186,120.729454
6188,121.06096
6189,78.75656
6192,110.646164
6193,95.72407
6194,98.32579
6195,94.43858
6196,119.45974
6197,97.85006
6201,102.84144
6202,91.08969
6203,116.033356
6204,84.86502
6207,115.83489
6209,92.036224
6210,93.08003
6211,105.43225
6213,112.68464
6216,90.212
6217,85.14938
6219,96.09374
6222,76.26815
6223,98.66585
6235,95.03127
6240,98.48734
6242,83.43766
6247,96.45113
6251,107.02857
6254,103.47235
6255,92.846245
6260,106.15697
6261,97.91574
6262,96.99208
6264,94.755135
6269,99.17198
6271,97.86507
6275,124.073944
6276,107.88549
6278,96.80894
6279,112.79853
6281,107.17833
6284,93.016914
6286,91.50778
6287,85.17931
6288,93.77098
6292,92.31242
6293,89.58408
6295,109.85759
6298,117.33528
6300,110.043686
6304,104.31259
6308,106.06347
6310,98.59861
6312,108.05684
6320,97.82784
6324,100.7279
6325,132.18883
6330,97.54027
6336,103.41892
6340,107.86753
6341,95.03127
6342,97.96743
6344,95.28363
6345,108.92795
6347,113.19878
6348,99.046974
6349,117.33528
6351,79.390724
6353,113.495544
6354,92.0045
6357,93.66905
6358,87.469055
6360,98.83557
6363,108.59566
6364,96.60051
6368,108.16277
6370,87.505264
6371,101.14272
6377,84.81264
6379,91.52671
6381,87.95131
6382,75.40238
6383,111.78199
6388,107.203384
6390,108.01526
6392,97.012856
6393,96.50489
6395,90.26786
6398,96.43738
6401,79.85622
6402,124.9843
6403,100.94448
6405,97.13306
6406,98.025
6407,104.5575
6409,100.7786
6411,87.69444
6413,93.79034
6416,103.655594
6417,93.431595
6418,93.26748
6419,123.31891
6420,106.17332
6426,86.319336
6429,96.21695
6430,93.50861
6431,100.94448
6432,104.234436
6434,93.85952
6437,120.66469
6438,95.44303
6439,103.93328
6440,90.0045
6441,100.46164
6442,106.08975
6443,86.12583
6445,101.3128
6448,112.356415
6450,117.58069
6453,89.6628
6455,101.30081
6457,97.32596
6458,111.40134
6461,88.66337
6464,105.41251
6467,95.09718
6469,97.610016
6470,72.604744
6471,97.473335
6473,98.73431
6474,93.0611
6479,89.81911
6481,85.8563
6484,123.852585
6495,88.96622
6496,110.13153
6505,105.52376
6506,105.27017
6508,95.42951
6509,96.270386
6510,103.61014
6512,96.90116
6513,95.34637
6514,109.245476
6515,88.816666
6519,92.18077
6521,88.7776
6523,82.25352
6525,109.23725
6526,99.127304
6528,102.22182
6529,103.816864
6531,98.308624
6533,113.22488
6534,101.83751
6535,108.75304
6536,111.682304
6537,108.653625
6540,92.82713
6541,111.78199
6547,115.86226
6548,99.96708
6551,119.01934
6553,103.81663
6555,111.87988
6556,90.75393
6561,105.43319
6564,85.03754
6565,108.75304
6568,99.855316
6569,106.08975
6573,97.41691
6574,89.39581
6577,109.26547
6579,106.973045
6581,94.78243
6582,104.41173
6585,103.77181
6586,94.81974
6589,105.65381
6590,79.45659
6593,93.05808
6594,104.10277
6595,90.43932
6599,88.01186
6600,87.597206
6601,106.50177
6602,95.904915
6603,112.356415
6604,96.79202
6607,102.52904
6608,102.807755
6609,99.59006
6611,85.231316
6613,106.08975
6614,100.35736
6616,94.22634
6617,106.08975
6618,93.22707
6619,95.081314
6621,111.87988
6627,96.59706
6629,100.5551
6631,77.27876
6634,91.333626
6636,90.65911
6638,99.855316
6639,106.08975
6641,109.978676
6642,99.60814
6651,105.98454
6654,82.82161
6657,99.62452
6663,95.902855
6665,104.44461
6666,91.49613
6668,96.08679
6669,109.75968
6670,81.994156
6671,97.17602
6673,93.504745
6675,92.69264
6676,75.59221
6677,91.269585
6679,85.46276
6680,110.33836
6681,103.61014
6685,104.44539
6688,95.18374
6689,90.31094
6690,105.3553
6692,106.08975
6693,97.41629
6694,99.433846
6698,112.25959
6699,92.79053
6700,105.85503
6701,97.32596
6702,95.709335
6704,90.31094
6707,99.943085
6712,113.45311
6713,97.91092
6715,105.94962
6721,112.329834
6722,97.10101
6723,119.1872
6724,90.83054
6725,119.53149
6731,115.62307
6735,68.46749
6736,104.74779
6737,94.44984
6738,83.71194
6739,113.85106
6741,110.942825
6743,89.15308
6745,96.08679
6747,111.22468
6749,96.700294
6750,99.81923
6751,110.52878
6752,97.725586
6753,106.08975
6755,119.04819
6756,90.689064
6757,102.27162
6759,110.96878
6761,87.399666
6763,97.473335
6764,117.06292
6765,106.83662
6766,114.41573
6768,108.965065
6771,90.31094
6773,89.50405
6774,98.52656
6778,106.595505
6779,108.09778
6781,90.745636
6784,113.64819
6786,85.23778
6787,117.17145
6790,86.26807
6793,103.78093
6795,106.08975
6798,113.62037
6806,104.23655
6807,89.34703
6810,89.46801
6815,109.68178
6816,95.94276
6817,114.96928
6818,96.10929
6819,107.876015
6820,90.7407
6822,97.529495
6823,114.89708
6824,112.647026
6825,107.090546
6828,78.101685
6829,110.18287
6831,119.076355
6832,84.44759
6833,122.85541
6834,97.473335
6836,94.58129
6837,107.1649
6838,91.64333
6840,95.28835
6843,91.20371
6845,92.025475
6846,91.73805
6847,122.289505
6851,113.18375
6852,150.27063
6853,105.960144
6858,92.28031
6861,109.250275
6863,106.82858
6864,76.687126
6865,92.033806
6866,115.0473
6867,96.143585
6868,103.89575
6869,91.437515
6870,112.647026
6874,111.845924
6875,94.91471
6877,111.52804
6878,84.68603
6880,94.60944
6883,109.10145
6884,93.415924
6886,87.769936
6890,102.213135
6893,115.69497
6894,93.93588
6899,111.52804
6900,91.319435
6904,104.756195
6905,104.39018
6906,87.90812
6910,92.43826
6912,93.68125
6913,110.80397
6920,98.63916
6922,91.109985
6923,106.08975
6926,90.626686
6927,124.57225
6928,90.55608
6931,105.62636
6933,94.47744
6936,84.485344
6937,108.55726
6939,97.110405
6941,82.01926
6942,101.47113
6943,100.43285
6944,87.92715
6945,95.304054
6946,99.59208
6947,116.6224
6949,104.36101
6951,107.284096
6953,101.615906
6954,93.82662
6955,119.00713
6963,111.87942
6964,93.38439
6966,90.3972
6968,88.656166
6970,109.18309
6972,106.166084
6976,115.336685
6978,115.0473
6981,114.67482
6985,102.49344
6986,92.52531
6987,113.60985
6989,116.68573
6991,114.89708
6993,109.533615
6994,92.2581
6995,103.45707
6996,96.80756
6997,113.25459
6998,71.813896
7001,100.16106
7003,103.509796
7006,93.742676
7008,86.01786
7010,88.61994
7011,89.53124
7012,97.133995
7013,82.13194
7014,125.07588
7017,93.9695
7018,92.489044
7019,82.56396
7023,88.5112
7024,103.52087
7025,89.679665
7026,115.35141
7027,106.026886
7028,105.16015
7030,106.08975
7031,102.29338
7033,115.22464
7036,106.095566
7037,96.59438
7039,93.242874
7044,91.57573
7045,107.1649
7046,85.35993
7049,97.646454
7050,98.957
7051,109.18309
7054,108.505196
7055,100.18514
7057,93.05189
7060,111.52804
7061,105.22332
7063,89.60284
7064,109.523186
7067,94.60944
7071,101.44425
7074,111.58482
7075,89.18217
7078,107.1649
7079,89.21253
7080,116.92866
7081,100.83387
7082,109.42802
7083,86.31
7085,106.5562
7092,105.28447
7094,94.594666
7100,93.17025
7101,105.06132
7102,115.0473
7104,111.374504
7105,105.22332
7106,98.22019
7107,96.73425
7108,76.44528
7109,92.66164
7110,108.55726
7112,88.4211
7113,99.807816
7114,87.034294
7116,108.03985
7117,107.76349
7118,106.80132
